glottocode	latitude	longitude	humidity_overall_mean	humidity_overall_median	humidity_overall_sd	humidity_overall_IQR	humidity_mean_annual_mean	humidity_mean_annual_median	humidity_mean_annual_sd	humidity_mean_annual_IQR
nucl1301	39.867	32.867	0.00588991364183573	0.00554999988526106	0.00222195086903378	0.00372749997768551	0.00588579552436637	0.00563891874238228	0.0022378921125356	0.00356201493640482
tzel1254	16.638	267.721	0.014948415277973	0.0152700003236532	0.00204235516983449	0.00366749987006187	0.0149478035388329	0.015230368072581	0.00207238976207251	0.00360212159123168
tzot1259	16.64	267.26	0.014948415277973	0.0152700003236532	0.00204235516983449	0.00366749987006187	0.0149478035388329	0.015230368072581	0.00207238976207251	0.00360212159123168
ukra1253	48.176	24.396	0.00657099149760297	0.00602000020444393	0.00321224625025089	0.00580500002251938	0.00656463239917744	0.00603134097764269	0.00331203310196437	0.0053563253483541
urdu1245	25	67	0.00993843392647004	0.00897500012069941	0.00399409951322617	0.00739499973133206	0.00993055008062192	0.00901071528076298	0.00412821665038762	0.00658398476662114
vasa1239	21.362	73.865	0.0111541509292347	0.0100150001235306	0.00554374279682417	0.0104549999814481	0.0111412721760617	0.00976971805600139	0.00572960949447563	0.00996750621965879
cent2150	6.887	287.903	0.0164410735693237	0.0168200004845858	0.00134553794489311	0.00148000009357929	0.016443489005165	0.0168952173682758	0.00125522887952507	0.0012899635023334
vend1245	-22.188	29.952	0.00997772108598467	0.00907499995082617	0.00347148947020922	0.00623500009533018	0.00999164594261862	0.00925964235082372	0.0035403685947197	0.00628948398742877
viet1252	20.681	105.774	0.0155615658691426	0.0161650003865361	0.00379323041978022	0.00712000019848347	0.0155587473050181	0.0161099381900082	0.00391251679951391	0.00669892788411946
wall1257	-13.29	183.793	0.0193583411674747	0.0193199999630451	0.000609732787418386	0.000839998945593834	0.0193637301240469	0.0193538194806832	0.00043043897929793	0.000598679555373059
pano1254	-7.975	288.438	0.0172549998659059	0.0175649998709559	0.0017996200764439	0.00266500096768141	0.0172661941008359	0.0177530104216809	0.00159592115373166	0.00236705869125823
wels1247	52	-4	0.00672207680440753	0.0063999998383224	0.00140069081226814	0.00241500022821128	0.00671947715490782	0.00642909722066381	0.00142944089920574	0.00228327429633484
nucl1347	15.253	-15.383	0.00929941386277494	0.00754000013694167	0.00455529569060846	0.00803750031627715	0.00928581749434025	0.00763076526992437	0.00470368073708244	0.0068834190452536
xava1240	-14.302	307.563	0.0150653089576842	0.0173549996688962	0.00417585587329855	0.00774749950505793	0.015077779457559	0.0172490687497581	0.00423933087404286	0.00703206278558355
xhos1239	-31.039	28.077	0.00889337563340168	0.00863500032573938	0.00296721717878076	0.00565249985083938	0.00890148064772303	0.00871213402004085	0.00305640026725931	0.00537487218550976
yano1261	1.68	295.122	0.0184864064218316	0.0185300000011921	0.000620668258772692	0.000830000266432762	0.0184919277070889	0.0185560471921538	0.000437252599518889	0.000533086060184158
yoru1245	7.153	3.672	0.0177582721573264	0.0180300008505583	0.0014185148089326	0.00129499984905124	0.0177467691543198	0.0180470354906801	0.00126104312281617	0.0011284857593839
yucu1253	-0.761	288.997	0.0180714838532405	0.018130000680685	0.000761832772527741	0.00101999938488007	0.0180779932114787	0.0182190305915558	0.000587949278562777	0.000694629820322411
cent2127	60.306	198.514	0.00422012761679189	0.0034099998883903	0.00221412746070943	0.00404749996960163	0.00421316680371584	0.00346801456827153	0.00228190608534374	0.0037803343701752
zulu1248	-25.331	31.351	0.011887956531675	0.0116200000047684	0.00323458322518166	0.00604749983176589	0.0118985396553401	0.0117191743338481	0.00333037485888705	0.00574576386457516
